,Include?,LoanID,LD LoanID,Loan Category,Product Type,Original Loan Amount,Loan Product,Loan Type,Deferred Loan,Number of Deferred Periods,Number of Interest Only Periods,Loan Term (Months),Interest Rate,APR,Credit Application Date,Origination Date,Funding Date,First Payment Date,Completion Certificate Date,Recurring Date of Monthly Payments,Maturity Date,Initial Monthly Payment,Current Monthly Payment,Purchase Date,Reference Purchase Percentage,Actual Purchase Percentage,Unpaid Principal Balance at Purchase Date, Discounted Principal Purchased ,Unpaid Accrued Interest Due to Seller,Total Purchase Amount,ACH Enrolled Flag,Borrower Bank,Target Balance Date, Target Principal Balance ,Estimated Re-Amortized Monthly Payment,State,Zip,Borrower Number of 1x30 Mortgage Lates in Past 12 Months,Co-Borrower Number of 1x30 Mortgage Lates in Past 12 Months,1x30 Mortgage Late in Past 12 Months?,Equifax AVM,Total Mortgage Balance,Is Equifax AVM > Total Mortgage Balance?,Borrower FICO,Co-Borrower FICO,Qualifying FICO,Borrower Stated Individual Monthly Income,Borrower Modeled Income,Borrower Income Variance,Is Borrower Stated Validated?,Borrower Verified Income,Borrower Income Used to Qualify,Co-Borrower Stated Individual Monthly Income,Co-Borrower Modeled Income,Co-Borrower Income Variance,Is Co-Borrower Stated Validated?,Co-Borrower Verified Income,Co-Borrower Income Used to Qualify,Total Monthly Income Used to Qualify,Borrower Monthly Debt Obligations,Co-Borrower Monthly Debt Obligations,Duplicate Account Balance,Total Monthly Debts,Qualifying DTI,Installer,Installation Date,PTO Date,Module Manufacturer,Inverter Manufacturer,Battery Manufacturer,System Size (kW),State UCC Lien Filing Reference Number,State UCC Lien Filing Current Status,County Fixture Lien Filing Reference Number,County Fixture Lien Filing Current Status,Borrower Months since most recent bankruptcy,Borrower Months since most recent foreclosure,Co-Borrower Months since most recent bankruptcy,Co-Borrower Months since most recent foreclosure,Bankruptcy in prior 4 years?,Foreclosure in prior 4 years?,Property Ownership Verified,Property Type Valid,Days from Credit Approval to Origination Date,Current Outstanding Principal,EnvelopeID,HE$,HE%,Late PTI,Borrower Any Mortgage Delinquencies Last 24M,CoBorrower Any Mortgage Delinquencies Last 24M,CU DTI,AC Manufacturer,Furnace Manufacturer,AFUE Rating,SEER Rating,Roof Type,Window Type,Window Manufacturer,Door Type,Doors Manufacturer,Siding Type,Geo Thermal Heat Pump Manufacturer,Whole House Fan Manufacturer,Water Heater Manufacturer,Generator Manufacturer,Approx Number of Squares,Approx Sq Ft of Turf,HVAC Type,HVAC-AC Manufacturer,HVAC-Furnace Manufacturer,PeGu,DPD,Defaulted,Modification Flag,Remaining Term,Days Since Funding,Days from Funding to PTO,Loan Age,# Remaining Pmts,Installer Purchase Bal,Installer Rank,WH Payment Date,Months since first WH Pmt,BK Flag,BOP Loan Balance,EOP Loan Balance,New Purchases,Purch Amount New,,Criteria (l),TRUE,TRUE,,Criteria (m),TRUE,TRUE,TRUE,TRUE,,Criteria (s),TRUE,,Criteria (bb),TRUE,,Criteria (cc),TRUE,,Criteria (ff),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,Criteria (hh),TRUE,,Criteria (jj),TRUE,,Criteria (ll),TRUE,,Eligible Loan?,Ineligible Balance,Eligible Balance,,FICO < 730?,,Balance O/S > 45k?,,FICO < 735?,,DQ Loan?,,O/S Bal CHF,CHF Limit,1% Class A + B Commitment,Minimum of (i) and (ii),Excess,,FICO <= 669,,FICO <= 699,,FICO <= 759,,Sum of Sqaures
,1,21-07-071577,2107071577,Energy,Solar,"32,540",300-2.99%,STANDARD_SOLAR,FALSE,1,NA,300,2.99%,2.99%,11/10/21,11/10/21,12/6/21,2/6/22,NULL,6,12/6/46,116.4 ,116.4 ,12/22/21,85.22%,84.02%,"32,540.0","27,340.1",39.2,"27,379.3",TRUE,RBFCU,6/6/23," $ 23,551.79 ",158.2, TX ,,0,NULL,FALSE,"$186,400.00","$62,525.00",TRUE,730,NULL,730," $ 4,566.50 "," $ 3,750.00 ",-17.88%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$3,750.00","$2,229.00",NULL,NULL,"$2,229.00", NULL , PureEnergy ,12/2/2021,NULL, Znshine , Solaredge , NULL ,  $8.76 ,NULL,Filed,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,0,"32,540",7605351c-9ad7-482b-91d6-663e17683d43,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,56,0,1,300," 122,660 ",#N/A,1/31/2022,0,FALSE,0,32540,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"32,540.0",,0,,0,,1,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"1,058,851,600.0"
,1,21-07-073107,2107073107,Energy,Solar,"38,714",300-1.49%,STANDARD_SOLAR,FALSE,1,NA,300,1.49%,1.49%,11/22/21,11/22/21,12/10/21,2/10/22,NULL,10,12/10/46,115.8 ,115.8 ,12/22/21,77.10%,75.90%,"38,714.0","29,383.9",17.1,"29,401.0",TRUE,Bank of America ,6/10/23," $ 27,534.46 ",158.1, FL ,,0,NULL,FALSE,"$170,300.00",$0.00,TRUE,750,NULL,750," $ 5,833.33 "," $ 6,333.33 ",8.57%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$6,333.33",$618.00,NULL,NULL,$618.00, NULL , ModernConcepts ,12/8/2021,NULL, Aptos , Enphase , NULL ,  $8.50 ,NULL,Filed,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,0,"38,714",06ab6554-35cc-4304-8ee8-8d6d26e3d1c0,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,52,0,1,300," 38,714 ",#N/A,1/31/2022,0,FALSE,0,38714,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"38,714.0",,0,,0,,0,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"1,498,773,796.0"
,1,21-08-058641,2108058641,Energy,Solar,"25,296",300-2.99%,STANDARD_SOLAR,FALSE,1,NA,300,2.99%,2.99%,7/26/21,7/26/21,12/6/21,2/6/22,NULL,6,12/6/46,90.5 ,90.5 ,12/22/21,85.22%,84.02%,"25,296.0","21,253.7",30.5,"21,284.2",TRUE,Elevations Credit Union,6/6/23," $ 18,308.63 ",123.0, CO ,,0,NULL,FALSE,"$653,200.00","$363,145.00",TRUE,770,NULL,770," $ 11,833.33 "," $ 4,750.00 ",-59.86%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$4,750.00","$1,878.00",NULL,NULL,"$1,878.00", NULL , Vivint ,12/2/2021,NULL, Hanwha , SolarEdge , NULL ,  $5.44 ,20212121079,Recorded,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,0,"25,296",37156607-feca-4791-ae9e-182fec0f4c42,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,56,0,1,300," 25,296 ",#N/A,1/31/2022,0,FALSE,0,25296,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"25,296.0",,0,,0,,0,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"639,887,616.0"
,1,21-08-065186,2108065186,Energy,Solar,"36,246",300-2.99%,STANDARD_SOLAR,FALSE,1,NA,300,2.99%,2.99%,9/18/21,9/18/21,12/7/21,2/7/22,NULL,7,12/7/46,129.6 ,129.6 ,12/22/21,85.22%,84.02%,"36,246.0","30,453.9",40.8,"30,494.7",TRUE,Gulf Coast Educators Federal Credit Union,6/7/23," $ 26,234.13 ",176.2, TX ,,0,NULL,FALSE,"$234,400.00","$135,956.00",TRUE,794,NULL,794," $ 4,166.67 "," $ 13,916.67 ",234.00%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$13,916.67","$1,950.00",NULL,NULL,"$1,950.00", NULL , ZenithSecurity ,12/1/2021,NULL, Mission Solar , Enphase , NULL ,  $7.59 ,NULL,Filed,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,0,"36,246",f2d31ad1-1519-41a0-bc85-59d5464bbdd4,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,55,0,1,300," 683,162 ",#N/A,1/31/2022,0,FALSE,0,36246,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"36,246.0",,0,,0,,0,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"1,313,772,516.0"
,1,21-08-068491,2108068491,Energy,Solar,"35,972",300-1.99%,STANDARD_SOLAR,FALSE,1,NA,300,1.99%,1.99%,10/15/21,11/17/21,12/7/21,2/7/22,NULL,7,12/7/46,114.4 ,114.4 ,12/22/21,79.75%,78.55%,"35,972.0","28,256.0",26.9,"28,282.9",TRUE,Bank of America,6/7/23," $ 25,738.25 ",155.9, NV ,,0,NULL,FALSE,"$401,700.00","$391,285.00",TRUE,655,NULL,655," $ 7,500.00 "," $ 2,666.67 ",-64.44%,FALSE,5248.83,Verified,NULL,NULL,NULL, NULL ,NULL,NULL,"$5,248.83","$1,946.00",NULL,NULL,"$1,946.00",  37.1% , Ion ,12/5/2021,NULL, Silfab , Enphase , NULL ,  $7.40 ,NULL,Filed,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,33,"35,972",3c38703a-02ab-4c04-8572-df8f380157ea,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,55,0,1,300," 349,749 ",#N/A,1/31/2022,0,FALSE,0,35972,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"35,972.0",,1,,0,,1,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"1,293,984,784.0"
,1,21-08-071915,2108071915,Energy,Solar,"42,668",300-1.99%,STANDARD_SOLAR,FALSE,1,NA,300,1.99%,1.99%,11/12/21,11/12/21,12/10/21,2/10/22,NULL,10,12/10/46,135.6 ,135.6 ,12/22/21,79.75%,78.55%,"42,667.7","33,515.5",25.1,"33,540.6",TRUE,UBS Financial Services,6/10/23," $ 30,529.12 ",184.9, TX ,,0,NULL,FALSE,"$431,700.00","$368,516.00",TRUE,757,NULL,757," $ 10,416.67 "," $ 6,500.00 ",-37.60%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$6,500.00","$2,578.00",NULL,NULL,"$2,578.00", NULL , ZenithSecurity ,12/6/2021,12/16/2021, Canadian Solar , Enphase , NULL ,  $7.90 ,NULL,Filed,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,0,"42,668",bf6614e0-ce58-4ce7-9e57-62cea5568603,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,52,6,1,300," 683,162 ",#N/A,1/31/2022,0,FALSE,0,42667.67,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"42,667.7",,0,,0,,0,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"1,820,530,063.2"
,1,21-08-071973,2108071973,Energy,Solar,"43,580",300-1.99%,STANDARD_SOLAR,FALSE,1,NA,300,1.99%,1.99%,11/12/21,11/12/21,12/2/21,2/2/22,NULL,2,12/2/46,138.5 ,138.5 ,12/22/21,79.75%,78.55%,"43,580.0","34,232.1",44.3,"34,276.4",TRUE,Wells Fargo,6/2/23," $ 31,181.92 ",188.9, CA ,,0,NULL,FALSE,"$275,700.00",$0.00,TRUE,748,NULL,748," $ 6,250.00 "," $ 6,083.33 ",-2.67%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$6,083.33",$0.00,NULL,NULL,$0.00, NULL , BrightPlanet ,11/28/2021,NULL, Silfab , Solaredge , NULL ,  $7.56 ,NULL,Filed,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,0,"43,580",c2f5dbe1-0bcc-4d58-a02a-3a2e3448c238,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,60,0,1,300," 133,651 ",#N/A,1/31/2022,0,FALSE,0,43580,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"43,580.0",,0,,0,,0,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"1,899,216,400.0"
,1,21-08-072188,2108072188,Energy,Solar,"49,883",(18-Mo IOP) 300-1.98%,INTEREST_ONLY,FALSE,1,18,300,1.98%,1.98%,11/14/21,11/15/21,12/3/21,2/3/22,NULL,3,12/3/46,82.3 ,82.3 ,12/22/21,78.79%,77.59%,"49,883.5","38,704.6",0.0,"38,704.6",TRUE,Share bank ,6/3/23," $ 36,913.75 ",221.4, TX ,,0,NULL,FALSE,"$239,400.00",$0.00,TRUE,725,NULL,725," $ 8,333.33 "," $ 5,583.33 ",-33.00%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$5,583.33",$835.00,NULL,NULL,$835.00, NULL , Powur ,12/1/2021,NULL, Jinko Solar , Enphase , NULL ,  $10.50 ,NULL,Filed,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,1,"49,883",e832ea76-0ec5-4fbe-b17b-b60adda12e62,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,59,0,1,300," 679,673 ",#N/A,1/31/2022,0,FALSE,0,49883.45,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"49,883.5",,1,,1,,1,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"2,488,358,583.9"
,1,21-08-072643,2108072643,Energy,Solar,"43,859",300-1.99%,STANDARD_SOLAR,FALSE,1,NA,300,1.99%,1.99%,11/17/21,11/17/21,12/2/21,2/2/22,NULL,2,12/2/46,139.4 ,139.4 ,12/22/21,79.75%,78.55%,"43,858.6","34,450.9",44.6,"34,495.5",TRUE,Honda Federal Credit Union,6/2/23," $ 31,381.16 ",190.1, TX ,,0,0,FALSE,NULL,"$272,070.00",TRUE,662,684,684," $ 4,583.33 "," $ 5,083.33 ",10.91%,TRUE,NULL,Stated,"$4,583.33","$3,500.00",-$0.24, FALSE ,NULL,Modeled,"$8,083.33","$2,192.00","$1,983.00","$1,958.00","$2,217.00",  27.4% , ZenithSecurity ,11/28/2021,12/6/2021, Canadian Solar , Enphase , NULL ,  $9.88 ,NULL,Filed,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,0,"43,859",6daf2691-f298-44fc-b86e-2ee6c02640eb,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,60,4,1,300," 683,162 ",#N/A,1/31/2022,0,FALSE,0,43858.58,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"43,858.6",,1,,0,,1,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"1,923,575,039.6"
,1,21-09-048841,2109048841,Energy,Solar,"68,577",300-1.99%,STANDARD_SOLAR,FALSE,1,NA,300,1.99%,1.99%,10/13/21,5/5/21,12/7/21,2/7/22,NULL,7,12/7/46,218.0 ,218.0 ,12/22/21,79.75%,78.55%,"68,576.5","53,866.9",51.4,"53,918.2",TRUE,Nusenda,6/7/23," $ 49,067.14 ",297.2, NM ,,0,NULL,FALSE,"$694,500.00","$604,829.00",TRUE,742,NULL,742," $ 13,333.33 "," $ 17,750.00 ",33.12%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$17,750.00","$5,025.00",NULL,NULL,"$5,025.00", NULL , TitanSolarPower ,12/6/2021,NULL, Titan Solar , Enphase , NULL ,  $11.47 ,NULL,Filed,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,0,"68,577",3ec26d4b-444f-4cbb-ad07-4e7a163b1896,15000,21.90%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,55,0,1,300," 1,763,885 ",#N/A,1/31/2022,0,FALSE,0,68576.54,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"68,576.5",,0,,1,,0,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"4,702,741,838.4"
,1,21-09-058886,2109058886,Energy,Solar,"16,361",(18-Mo IOP) 300-1.98%,INTEREST_ONLY,FALSE,1,18,300,1.98%,1.98%,7/29/21,7/29/21,12/6/21,2/6/22,NULL,6,12/6/46,27.0 ,27.0 ,12/22/21,78.79%,77.59%,"16,361.0","12,694.5",0.0,"12,694.5",FALSE,NULL,6/6/23," $ 12,107.14 ",72.6, ID ,,0,NULL,FALSE,"$312,600.00","$195,000.00",TRUE,728,NULL,728," $ 5,416.67 "," $ 9,333.33 ",72.31%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$9,333.33","$2,817.00",NULL,NULL,"$2,817.00", NULL , BlueRaven ,12/2/2021,12/17/2021, Jinko Solar , Enphase , NULL ,  $3.00 ,20212174831,Recorded,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,0,"16,361",4533e9ac-b4a1-4345-a781-2c7ac731ae71,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,56,11,1,300," 128,302 ",#N/A,1/31/2022,0,FALSE,0,16361,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"16,361.0",,1,,0,,1,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"267,682,321.0"
,1,21-09-068070,2109068070,Energy,Solar,"49,052",300-1.99%,STANDARD_SOLAR,FALSE,1,NA,300,1.99%,1.99%,10/12/21,10/12/21,12/13/21,2/13/22,NULL,13,12/13/46,155.9 ,155.9 ,12/22/21,79.75%,78.55%,"49,052.0","38,530.4",21.0,"38,551.3",TRUE,Chase Bank,6/13/23," $ 35,097.08 ",212.6, OR ,,0,NULL,FALSE,"$413,600.00","$433,353.00",FALSE,750,NULL,750," $ 5,833.33 "," $ 5,916.67 ",1.43%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$5,916.67","$3,034.00",NULL,NULL,"$3,034.00", NULL , Ion ,12/9/2021,NULL, Silfab , Enphase , NULL ,  $9.99 ,NULL,Filed,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,0,"49,052",d3ffce51-2b4d-420d-88c5-fef5ce19ca23,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,49,0,1,300," 349,749 ",#N/A,1/31/2022,0,FALSE,0,49052,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"49,052.0",,0,,1,,0,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"2,406,098,704.0"
,1,21-09-068722,2109068722,Energy,Solar,"90,937",300-1.99%,STANDARD_SOLAR,FALSE,1,NA,300,1.99%,1.99%,10/18/21,10/18/21,12/7/21,2/7/22,NULL,7,12/7/46,289.1 ,289.1 ,12/22/21,79.75%,78.55%,"90,937.0","71,431.0",68.1,"71,499.1",TRUE,SunTrust,6/7/23," $ 65,066.24 ",394.1, FL ,,0,NULL,FALSE,"$332,300.00","$318,242.00",TRUE,850,NULL,850," $ 6,666.67 "," $ 9,916.67 ",48.75%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$9,916.67","$2,685.00",NULL,NULL,"$2,685.00", NULL , SunergySolar ,12/6/2021,NULL, Hanwha Q-Cells , Enphase , NULL ,  $18.02 ,NULL,Filed,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,0,"90,937",559a5dde-559b-4772-acdb-160803152d24,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,55,0,1,300," 90,937 ",#N/A,1/31/2022,0,FALSE,0,90937,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"90,937.0",,0,,1,,0,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"8,269,537,969.0"
,1,21-09-069364,2109069364,Energy,Solar,"47,099",300-1.99%,STANDARD_SOLAR,FALSE,1,NA,300,1.99%,1.99%,10/22/21,10/22/21,12/7/21,2/7/22,NULL,7,12/7/46,149.7 ,149.7 ,12/22/21,79.75%,78.55%,"47,098.6","36,995.9",35.3,"37,031.2",TRUE,Sun coast credit union ,6/7/23," $ 33,699.44 ",204.1, FL ,,0,NULL,FALSE,"$179,400.00","$178,891.00",TRUE,713,NULL,713," $ 4,166.67 "," $ 4,500.00 ",8.00%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$4,500.00","$1,444.00",NULL,NULL,"$1,444.00", NULL , ACDCSolar ,11/28/2021,NULL, Aptos , Solaredge , NULL ,  $8.80 ,NULL,Filed,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,0,"47,099",f34f343f-aa53-47ea-af7e-b97aa1e8b0ad,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,55,0,1,300," 47,099 ",#N/A,1/31/2022,0,FALSE,0,47098.59,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"47,098.6",,1,,1,,1,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"2,218,277,180.0"
,1,21-09-073253,2109073253,Energy,Solar,"54,542",(18-Mo IOP) 300-1.98%,INTEREST_ONLY,FALSE,1,18,300,1.98%,1.98%,11/22/21,11/22/21,11/29/21,2/1/22,NULL,1,12/1/46,90.0 ,90.0 ,12/22/21,78.79%,77.59%,"54,541.7","42,318.9",0.0,"42,318.9",TRUE,Bank of America ,6/1/23," $ 40,360.83 ",242.1, AZ ,,0,NULL,FALSE,"$230,000.00","$225,534.00",TRUE,713,NULL,713," $ 5,416.67 "," $ 9,333.33 ",72.31%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$9,333.33","$1,513.00",NULL,NULL,"$1,513.00", NULL , OnPointSolarPower ,11/25/2021,NULL, Hanwha Q-Cells , Solaredge , NULL ,  $10.20 ,NULL,Filed,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,0,"54,542",500bd025-31d3-4960-8259-9c7f084d2698,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,63,0,1,300," 101,729 ",#N/A,1/31/2022,0,FALSE,0,54541.67,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"54,541.7",,1,,1,,1,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"2,974,793,766.4"
,1,21-10-054197,2110054197,Energy,Solar,"37,422",300-2.99%,STANDARD_SOLAR,FALSE,1,NA,300,2.99%,2.99%,6/18/21,6/18/21,12/13/21,2/13/22,NULL,13,12/13/46,133.8 ,133.8 ,12/22/21,85.22%,84.02%,"37,422.0","31,442.0",24.1,"31,466.0",TRUE,Bank Midwest,6/13/23," $ 27,085.23 ",181.9, MO ,,0,NULL,FALSE,"$118,800.00","$52,479.00",TRUE,800,NULL,800," $ 7,000.00 "," $ 5,583.33 ",-20.24%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$5,583.33","$1,528.00",NULL,NULL,"$1,528.00", NULL , DaybreakSolar ,12/9/2021,NULL, Peimar , Solaredge , NULL ,  $6.93 ,NULL,Filed,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,0,"37,422",a623a2a6-af47-4c14-90cd-232656f5e0d6,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,49,0,1,300," 37,422 ",#N/A,1/31/2022,0,FALSE,0,37422,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"37,422.0",,0,,0,,0,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"1,400,406,084.0"
